Temperature [°C],Mole fraction of liquid,Mole percent of Ag in FCC_A1,Mole percent of Ag in HCP_A3,Molar volume of LIQUID,Mole percent of Ag in LIQUID,Temperature [K],Temp (cels),Solid comp. (at% Ag),Mole frac. Liquid,Liquid comp. (at% Ag),k,V_m liq.,V frac liq,V_m FCC,V frac sol,VmL-VmS,delta V norm by VL
591.099,0.253664645,9.131928456,,1.11041E-05,23.27658632,864.249,591.099,9.169299851,0.252390934,23.34782722,0.392726045,1.11035E-05,0.255416556,1.04813E-05,0.743881207,6.2214E-07,0.056031115
590.999,0.253026629,9.150584346,,1.11038E-05,23.31220558,864.149,590.999,9.188075518,0.251757547,23.38345119,0.392930686,1.11032E-05,0.254782714,1.04812E-05,0.744520713,6.2196E-07,0.05601643
590.899,0.252390934,9.169299851,,1.11035E-05,23.34782722,864.049,590.899,9.206911901,0.251126455,23.41907747,0.393137258,1.11029E-05,0.254151155,1.04811E-05,0.745157956,6.2178E-07,0.056001767
590.799,0.251757547,9.188075518,,1.11032E-05,23.38345119,863.949,590.799,9.22580956,0.250497645,23.45470602,0.393345777,1.11025E-05,0.253521866,1.04809E-05,0.74579295,6.216E-07,0.055987127
590.699,0.251126455,9.206911901,,1.11029E-05,23.41907747,863.849,590.699,9.244769064,0.249871104,23.49033681,0.393556258,1.11022E-05,0.252894833,1.04808E-05,0.746425707,6.2142E-07,0.05597251
590.599,0.250497645,9.22580956,,1.11025E-05,23.45470602,863.749,590.599,9.263790987,0.249246819,23.52596981,0.393768719,1.11019E-05,0.252270044,1.04807E-05,0.74705624,6.21241E-07,0.055957916
590.499,0.249871104,9.244769064,,1.11022E-05,23.49033681,863.649,590.499,9.282875912,0.248624779,23.56160498,0.393983174,1.11016E-05,0.251647487,1.04806E-05,0.747684561,6.21061E-07,0.055943346
590.399,0.249246819,9.263790987,,1.11019E-05,23.52596981,863.549,590.399,9.302024427,0.248004969,23.59724229,0.39419964,1.11013E-05,0.251027148,1.04804E-05,0.748310683,6.20883E-07,0.055928799
590.299,0.248624779,9.282875912,,1.11016E-05,23.56160498,863.449,590.299,9.32123713,0.247387377,23.6328817,0.394418135,1.1101E-05,0.250409016,1.04803E-05,0.748934619,6.20704E-07,0.055914275
590.199,0.248004969,9.302024427,,1.11013E-05,23.59724229,863.349,590.199,9.340514626,0.246771991,23.66852319,0.394638675,1.11007E-05,0.249793077,1.04802E-05,0.749556381,6.20526E-07,0.055899775
590.099,0.247387377,9.32123713,,1.1101E-05,23.6328817,863.249,590.099,9.359857527,0.246158799,23.70416672,0.394861276,1.11004E-05,0.24917932,1.048E-05,0.750175982,6.20348E-07,0.055885299
589.999,0.246771991,9.340514626,,1.11007E-05,23.66852319,863.149,589.999,9.379266453,0.245547787,23.73981225,0.395085957,1.11001E-05,0.248567731,1.04799E-05,0.750793433,6.2017E-07,0.055870846
589.899,0.246158799,9.359857527,,1.11004E-05,23.70416672,863.049,589.899,9.398742032,0.244938944,23.77545975,0.395312735,1.10998E-05,0.247958299,1.04798E-05,0.751408748,6.19993E-07,0.055856417
589.799,0.245547787,9.379266453,,1.11001E-05,23.73981225,862.949,589.799,9.418284901,0.244332257,23.8111092,0.395541628,1.10994E-05,0.247351012,1.04796E-05,0.752021938,6.19816E-07,0.055842012
589.699,0.244938944,9.398742032,,1.10998E-05,23.77545975,862.849,589.699,9.437895705,0.243727714,23.84676055,0.395772654,1.10991E-05,0.246745857,1.04795E-05,0.752633016,6.19639E-07,0.055827631
589.599,0.244332257,9.418284901,,1.10994E-05,23.8111092,862.749,589.599,9.457575097,0.243125303,23.88241377,0.39600583,1.10988E-05,0.246142822,1.04794E-05,0.753241993,6.19462E-07,0.055813275
589.499,0.243727714,9.437895705,,1.10991E-05,23.84676055,862.649,589.499,9.477323738,0.242525012,23.91806883,0.396241177,1.10985E-05,0.245541895,1.04792E-05,0.753848881,6.19286E-07,0.055798942
589.399,0.243125303,9.457575097,,1.10988E-05,23.88241377,862.549,589.399,9.497142299,0.241926829,23.9537257,0.396478711,1.10982E-05,0.244943064,1.04791E-05,0.754453693,6.1911E-07,0.055784634
589.299,0.242525012,9.477323738,,1.10985E-05,23.91806883,862.449,589.299,9.51703146,0.241330742,23.98938434,0.396718454,1.10979E-05,0.244346318,1.0479E-05,0.755056441,6.18934E-07,0.05577035
589.199,0.241926829,9.497142299,,1.10982E-05,23.9537257,862.349,589.199,9.536991909,0.240736739,24.02504473,0.396960423,1.10976E-05,0.243751645,1.04788E-05,0.755657136,6.18759E-07,0.05575609
589.099,0.241330742,9.51703146,,1.10979E-05,23.98938434,862.249,589.099,9.557024343,0.240144809,24.06070682,0.397204638,1.10973E-05,0.243159032,1.04787E-05,0.756255789,6.18584E-07,0.055741856
588.999,0.240736739,9.536991909,,1.10976E-05,24.02504473,862.149,588.999,9.57712947,0.239554938,24.0963706,0.39745112,1.1097E-05,0.242568468,1.04786E-05,0.756852414,6.18409E-07,0.055727646
588.899,0.240144809,9.557024343,,1.10973E-05,24.06070682,862.049,588.899,9.597308006,0.238967117,24.13203601,0.397699887,1.10967E-05,0.241979942,1.04784E-05,0.757447021,6.18235E-07,0.055713461
588.799,0.239554938,9.57712947,,1.1097E-05,24.0963706,861.949,588.799,9.617560677,0.238381332,24.16770305,0.397950962,1.10964E-05,0.241393442,1.04783E-05,0.758039622,6.1806E-07,0.055699301
588.699,0.238967117,9.597308006,,1.10967E-05,24.13203601,861.849,588.699,9.63788822,0.237797573,24.20337166,0.398204364,1.10961E-05,0.240808955,1.04782E-05,0.758630229,6.17886E-07,0.055685166
588.599,0.238381332,9.617560677,,1.10964E-05,24.16770305,861.749,588.599,9.658291381,0.237215828,24.23904182,0.398460115,1.10958E-05,0.240226472,1.0478E-05,0.759218852,6.17713E-07,0.055671056
588.499,0.237797573,9.63788822,,1.10961E-05,24.20337166,861.649,588.499,9.678770917,0.236636086,24.27471351,0.398718235,1.10955E-05,0.23964598,1.04779E-05,0.759805504,6.17539E-07,0.055656971
588.399,0.237215828,9.658291381,,1.10958E-05,24.23904182,861.549,588.399,9.699327594,0.236058334,24.31038668,0.398978746,1.10952E-05,0.239067467,1.04778E-05,0.760390197,6.17366E-07,0.055642912
588.299,0.236636086,9.678770917,,1.10955E-05,24.27471351,861.449,588.299,9.719962189,0.235482563,24.34606131,0.399241671,1.10948E-05,0.238490924,1.04777E-05,0.76097294,6.17194E-07,0.055628879
588.199,0.236058334,9.699327594,,1.10952E-05,24.31038668,861.349,588.199,9.740675492,0.234908759,24.38173738,0.39950703,1.10945E-05,0.237916338,1.04775E-05,0.761553746,6.17021E-07,0.055614871
588.099,0.235482563,9.719962189,,1.10948E-05,24.34606131,861.249,588.099,9.761468302,0.234336913,24.41741484,0.399774848,1.10942E-05,0.237343698,1.04774E-05,0.762132626,6.16849E-07,0.055600889
587.999,0.234908759,9.740675492,,1.10945E-05,24.38173738,861.149,587.999,9.782341429,0.233767013,24.45309367,0.400045146,1.10939E-05,0.236772993,1.04773E-05,0.76270959,6.16678E-07,0.055586932
587.899,0.234336913,9.761468302,,1.10942E-05,24.41741484,861.049,587.899,9.803295696,0.233199047,24.48877384,0.400317948,1.10936E-05,0.236204212,1.04771E-05,0.763284651,6.16506E-07,0.055573002
587.799,0.233767013,9.782341429,,1.10939E-05,24.45309367,860.949,587.799,9.824331935,0.232633005,24.52445532,0.400593278,1.10933E-05,0.235637343,1.0477E-05,0.763857819,6.16335E-07,0.055559098
587.699,0.233199047,9.803295696,,1.10936E-05,24.48877384,860.849,587.699,9.845450994,0.232068875,24.56013808,0.400871158,1.1093E-05,0.235072376,1.04769E-05,0.764429105,6.16164E-07,0.05554522
587.599,0.232633005,9.824331935,,1.10933E-05,24.52445532,860.749,587.599,9.866653729,0.231506647,24.59582211,0.401151614,1.10927E-05,0.2345093,1.04767E-05,0.764998521,6.15993E-07,0.055531368
587.499,0.232068875,9.845450994,,1.1093E-05,24.56013808,860.649,587.499,9.887941011,0.23094631,24.63150736,0.401434669,1.10924E-05,0.233948104,1.04766E-05,0.765566077,6.15823E-07,0.055517543
587.399,0.231506647,9.866653729,,1.10927E-05,24.59582211,860.549,587.399,9.909313723,0.230387852,24.66719381,0.40172035,1.10921E-05,0.233388777,1.04765E-05,0.766131784,6.15653E-07,0.055503745
587.299,0.23094631,9.887941011,,1.10924E-05,24.63150736,860.449,587.299,9.930772759,0.229831263,24.70288144,0.40200868,1.10918E-05,0.232831308,1.04763E-05,0.766695653,6.15484E-07,0.055489973
587.199,0.230387852,9.909313723,,1.10921E-05,24.66719381,860.349,587.199,9.952319028,0.229276532,24.73857022,0.402299686,1.10915E-05,0.232275686,1.04762E-05,0.767257695,6.15314E-07,0.055476228
587.099,0.229831263,9.930772759,,1.10918E-05,24.70288144,860.249,587.099,9.973953452,0.228723647,24.77426012,0.402593393,1.10912E-05,0.231721901,1.0476E-05,0.767817921,6.15145E-07,0.055462511
586.999,0.229276532,9.952319028,,1.10915E-05,24.73857022,860.149,586.999,9.995676967,0.228172599,24.80995113,0.402889829,1.10909E-05,0.231169941,1.04759E-05,0.768376341,6.14977E-07,0.05544882
586.899,0.228723647,9.973953452,,1.10912E-05,24.77426012,860.049,586.899,10.01749052,0.227623377,24.84564321,0.403189019,1.10906E-05,0.230619797,1.04758E-05,0.768932966,6.14809E-07,0.055435157
586.799,0.228172599,9.995676967,,1.10909E-05,24.80995113,859.949,586.799,10.03939508,0.227075969,24.88133634,0.403490992,1.10903E-05,0.230071457,1.04756E-05,0.769487807,6.14641E-07,0.055421521
586.699,0.227623377,10.01749052,,1.10906E-05,24.84564321,859.849,586.699,10.06139162,0.226530366,24.9170305,0.403795774,1.109E-05,0.229524911,1.04755E-05,0.770040875,6.14473E-07,0.055407912
586.599,0.227075969,10.03939508,,1.10903E-05,24.88133634,859.749,586.599,10.08348113,0.225986556,24.95272567,0.404103394,1.10897E-05,0.228980148,1.04754E-05,0.77059218,6.14306E-07,0.055394332
586.499,0.226530366,10.06139162,,1.109E-05,24.9170305,859.649,586.499,10.10566462,0.225444529,24.98842183,0.40441388,1.10894E-05,0.228437157,1.04752E-05,0.771141733,6.14139E-07,0.055380779
586.399,0.225986556,10.08348113,,1.10897E-05,24.95272567,859.549,586.399,10.12794311,0.224904275,25.02411895,0.40472726,1.10891E-05,0.227895929,1.04751E-05,0.771689543,6.13972E-07,0.055367254
586.299,0.225444529,10.10566462,,1.10894E-05,24.98842183,859.449,586.299,10.15031764,0.224365783,25.05981702,0.405043566,1.10888E-05,0.227356453,1.0475E-05,0.772235623,6.13806E-07,0.055353757
586.199,0.224904275,10.12794311,,1.10891E-05,25.02411895,859.349,586.199,10.17278927,0.223829042,25.09551602,0.405362825,1.10885E-05,0.226818718,1.04748E-05,0.772779982,6.13639E-07,0.055340289
586.099,0.224365783,10.15031764,,1.10888E-05,25.05981702,859.249,586.099,10.19535907,0.223294043,25.13121593,0.405685069,1.10882E-05,0.226282714,1.04747E-05,0.77332263,6.13474E-07,0.055326849
585.999,0.223829042,10.17278927,,1.10885E-05,25.09551602,859.149,585.999,10.21802811,0.222760774,25.16691673,0.406010328,1.10879E-05,0.225748431,1.04746E-05,0.773863579,6.13308E-07,0.055313438
585.899,0.223294043,10.19535907,,1.10882E-05,25.13121593,859.049,585.899,10.24079751,0.222229226,25.2026184,0.406338633,1.10876E-05,0.225215857,1.04744E-05,0.774402838,6.13143E-07,0.055300055
585.799,0.222760774,10.21802811,,1.10879E-05,25.16691673,858.949,585.799,10.26366839,0.221699387,25.23832094,0.406670016,1.10873E-05,0.224684984,1.04743E-05,0.774940419,6.12979E-07,0.055286701
585.699,0.222229226,10.24079751,,1.10876E-05,25.2026184,858.849,585.699,10.28664188,0.221171248,25.27402432,0.40700451,1.1087E-05,0.2241558,1.04742E-05,0.77547633,6.12814E-07,0.055273376
585.599,0.221699387,10.26366839,,1.10873E-05,25.23832094,858.749,585.599,10.30971914,0.220644799,25.30972853,0.407342146,1.10867E-05,0.223628296,1.0474E-05,0.776010583,6.1265E-07,0.055260081
585.499,0.221171248,10.28664188,,1.1087E-05,25.27402432,858.649,585.499,10.33290135,0.220120029,25.34543356,0.407682959,1.10864E-05,0.223102461,1.04739E-05,0.776543188,6.12487E-07,0.055246814
585.399,0.220644799,10.30971914,,1.10867E-05,25.30972853,858.549,585.399,10.35618969,0.219596928,25.3811394,0.408026981,1.10861E-05,0.222578284,1.04738E-05,0.777074155,6.12324E-07,0.055233577
585.299,0.220120029,10.33290135,,1.10864E-05,25.34543356,858.449,585.299,10.37958539,0.219075485,25.41684603,0.408374248,1.10858E-05,0.222055757,1.04736E-05,0.777603494,6.12161E-07,0.05522037
585.199,0.219596928,10.35618969,,1.10861E-05,25.3811394,858.349,585.199,10.40308967,0.218555691,25.45255346,0.408724794,1.10855E-05,0.221534868,1.04735E-05,0.778131216,6.11998E-07,0.055207193
585.099,0.219075485,10.37958539,,1.10858E-05,25.41684603,858.249,585.099,10.42670378,0.218037535,25.48826166,0.409078654,1.10852E-05,0.221015607,1.04733E-05,0.778657331,6.11836E-07,0.055194046
584.999,0.218555691,10.40308967,,1.10855E-05,25.45255346,858.149,584.999,10.450429,0.217521008,25.52397064,0.409435865,1.10849E-05,0.220497965,1.04732E-05,0.779181848,6.11674E-07,0.055180929
584.899,0.218037535,10.42670378,,1.10852E-05,25.48826166,858.049,584.899,10.47426662,0.217006099,25.55968038,0.409796463,1.10846E-05,0.219981931,1.04731E-05,0.779704779,6.11512E-07,0.055167842
584.799,0.217521008,10.450429,,1.10849E-05,25.52397064,857.949,584.799,10.49821795,0.216492797,25.59539089,0.410160485,1.10843E-05,0.219467495,1.04729E-05,0.780226133,6.11351E-07,0.055154786
584.699,0.217006099,10.47426662,,1.10846E-05,25.55968038,857.849,584.699,10.52228433,0.215981094,25.63110215,0.41052797,1.1084E-05,0.218954647,1.04728E-05,0.780745921,6.1119E-07,0.05514176
584.599,0.216492797,10.49821795,,1.10843E-05,25.59539089,857.749,584.599,10.54646712,0.215470979,25.66681418,0.410898955,1.10837E-05,0.218443377,1.04727E-05,0.781264152,6.1103E-07,0.055128766
584.499,0.215981094,10.52228433,,1.1084E-05,25.63110215,857.649,584.499,10.5707677,0.214962441,25.70252696,0.41127348,1.10834E-05,0.217933676,1.04725E-05,0.781780837,6.1087E-07,0.055115802
584.399,0.215470979,10.54646712,,1.10837E-05,25.66681418,857.549,584.399,10.59518747,0.214455471,25.73824051,0.411651584,1.10831E-05,0.217425532,1.04724E-05,0.782295986,6.1071E-07,0.05510287
584.299,0.214962441,10.5707677,,1.10834E-05,25.70252696,857.449,584.299,10.61972786,0.213950059,25.77395481,0.412033308,1.10828E-05,0.216918936,1.04722E-05,0.782809608,6.10551E-07,0.055089969
584.199,0.214455471,10.59518747,,1.10831E-05,25.73824051,857.349,584.199,10.64439032,0.213446195,25.80966988,0.412418693,1.10825E-05,0.216413879,1.04721E-05,0.783321715,6.10392E-07,0.055077099
584.099,0.213950059,10.61972786,,1.10828E-05,25.77395481,857.249,584.099,10.66917632,0.212943869,25.84538572,0.412807781,1.10822E-05,0.215910349,1.0472E-05,0.783832315,6.10233E-07,0.055064262
583.999,0.213446195,10.64439032,,1.10825E-05,25.80966988,857.149,583.999,10.69408738,0.21244307,25.88110235,0.413200614,1.10819E-05,0.215408337,1.04718E-05,0.78434142,6.10075E-07,0.055051456
583.899,0.212943869,10.66917632,,1.10822E-05,25.84538572,857.049,583.899,10.71912501,0.211943789,25.91681976,0.413597236,1.10816E-05,0.214907834,1.04717E-05,0.784849039,6.09917E-07,0.055038683
583.799,0.21244307,10.69408738,,1.10819E-05,25.88110235,856.949,583.799,10.74429077,0.211446017,25.95253797,0.41399769,1.10813E-05,0.214408829,1.04716E-05,0.785355182,6.0976E-07,0.055025942
583.699,0.211943789,10.71912501,,1.10816E-05,25.91681976,856.849,583.699,10.76958624,0.210949742,25.98825699,0.414402022,1.1081E-05,0.213911312,1.04714E-05,0.785859859,6.09603E-07,0.055013234
583.599,0.211446017,10.74429077,,1.10813E-05,25.95253797,856.749,583.599,10.79501303,0.210454955,26.02397684,0.414810277,1.10807E-05,0.213415273,1.04713E-05,0.786363081,6.09446E-07,0.055000558
583.499,0.210949742,10.76958624,,1.1081E-05,25.98825699,856.649,583.499,10.82057278,0.209961646,26.05969753,0.415222501,1.10804E-05,0.212920702,1.04711E-05,0.786864857,6.09289E-07,0.054987916
583.399,0.210454955,10.79501303,,1.10807E-05,26.02397684,856.549,583.399,10.84626715,0.209469805,26.09541909,0.415638741,1.10801E-05,0.21242759,1.0471E-05,0.787365197,6.09134E-07,0.054975307
583.299,0.209961646,10.82057278,,1.10804E-05,26.05969753,856.449,583.299,10.84626715,0.209469805,26.09541909,0.415638741,1.10801E-05,0.21242759,1.04709E-05,0.787375686,6.09273E-07,0.054987896
583.199,0.209469805,10.84626715,,1.10801E-05,26.09541909,856.349,583.199,10.87209784,0.208979422,26.13114153,0.416059047,1.10798E-05,0.211935927,1.04707E-05,0.787874622,6.09118E-07,0.054975337
583.199,0.209469805,10.84626715,,1.10801E-05,26.09541909,856.349,583.199,10.89806657,0.208490487,26.16686487,0.416483466,1.10795E-05,0.211445702,1.04707E-05,0.788361612,6.08823E-07,0.054950189
583.099,0.208979422,10.87209784,,1.10798E-05,26.13114153,856.249,583.099,10.9241751,0.208002991,26.20258914,0.416912048,1.10792E-05,0.210956905,1.04706E-05,0.788857706,6.08668E-07,0.05493768
582.999,0.208490487,10.89806657,,1.10795E-05,26.16686487,856.149,582.999,10.95042523,0.207516923,26.23831437,0.417344844,1.1079E-05,0.210469527,1.04704E-05,0.789352405,6.08514E-07,0.054925206
582.899,0.208002991,10.9241751,,1.10792E-05,26.20258914,856.049,582.899,10.97681876,0.207032273,26.27404058,0.417781906,1.10787E-05,0.209983558,1.04703E-05,0.789845718,6.0836E-07,0.054912766
582.799,0.207516923,10.95042523,,1.1079E-05,26.23831437,855.949,582.799,11.00335756,0.206549032,26.30976781,0.418223287,1.10784E-05,0.209498988,1.04702E-05,0.790337657,6.08206E-07,0.054900361
582.699,0.207032273,10.97681876,,1.10787E-05,26.27404058,855.849,582.699,11.03004352,0.206067189,26.34549609,0.418669039,1.10781E-05,0.209015806,1.047E-05,0.79082823,6.08053E-07,0.054887991
582.599,0.206549032,11.00335756,,1.10784E-05,26.30976781,855.749,582.599,11.05687856,0.205586735,26.38122546,0.419119217,1.10778E-05,0.208534003,1.04699E-05,0.791317448,6.079E-07,0.054875655
582.499,0.206067189,11.03004352,,1.10781E-05,26.34549609,855.649,582.499,11.08386464,0.205107659,26.41695596,0.419573877,1.10775E-05,0.208053569,1.04697E-05,0.791805322,6.07748E-07,0.054863355
582.399,0.205586735,11.05687856,,1.10778E-05,26.38122546,855.549,582.399,11.11100375,0.204629951,26.45268762,0.420033076,1.10772E-05,0.207574493,1.04696E-05,0.792291861,6.07596E-07,0.054851091
582.299,0.205107659,11.08386464,,1.10775E-05,26.41695596,855.449,582.299,11.13829794,0.204153602,26.4884205,0.420496871,1.10769E-05,0.207096767,1.04695E-05,0.792777076,6.07444E-07,0.054838862
582.199,0.204629951,11.11100375,,1.10772E-05,26.45268762,855.349,582.199,11.16574927,0.203678601,26.52415463,0.420965321,1.10766E-05,0.206620379,1.04693E-05,0.793260976,6.07293E-07,0.054826669
582.099,0.204153602,11.13829794,,1.10769E-05,26.4884205,855.249,582.099,11.19335985,0.203204939,26.55989008,0.421438486,1.10763E-05,0.20614532,1.04692E-05,0.793743572,6.07143E-07,0.054814513
581.999,0.203678601,11.16574927,,1.10766E-05,26.52415463,855.149,581.999,11.22113185,0.202732605,26.59562688,0.421916426,1.1076E-05,0.205671579,1.0469E-05,0.794224874,6.06992E-07,0.054802393
581.899,0.203204939,11.19335985,,1.10763E-05,26.55989008,855.049,581.899,11.24906745,0.20226159,26.63136511,0.422399205,1.10757E-05,0.205199147,1.04689E-05,0.794704893,6.06842E-07,0.05479031
581.799,0.202732605,11.22113185,,1.1076E-05,26.59562688,854.949,581.799,11.2771689,0.201791882,26.66710481,0.422886885,1.10754E-05,0.204728014,1.04687E-05,0.795183638,6.06693E-07,0.054778265
581.699,0.20226159,11.24906745,,1.10757E-05,26.63136511,854.849,581.699,11.30543846,0.201323473,26.70284605,0.423379532,1.10751E-05,0.204258168,1.04686E-05,0.795661121,6.06544E-07,0.054766256
581.599,0.201791882,11.2771689,,1.10754E-05,26.66710481,854.749,581.599,11.33387848,0.200856351,26.73858889,0.423877211,1.10749E-05,0.203789601,1.04685E-05,0.79613735,6.06396E-07,0.054754285
581.499,0.201323473,11.30543846,,1.10751E-05,26.70284605,854.649,581.499,11.36249133,0.200390507,26.77433341,0.424379989,1.10746E-05,0.203322302,1.04683E-05,0.796612338,6.06247E-07,0.054742353
581.399,0.200856351,11.33387848,,1.10749E-05,26.73858889,854.549,581.399,11.39127941,0.199925931,26.81007967,0.424887936,1.10743E-05,0.20285626,1.04682E-05,0.797086094,6.061E-07,0.054730458
581.299,0.200390507,11.36249133,,1.10746E-05,26.77433341,854.449,581.299,11.42024521,0.199462611,26.84582775,0.425401121,1.1074E-05,0.202391466,1.0468E-05,0.797558628,6.05953E-07,0.054718602
581.199,0.199925931,11.39127941,,1.10743E-05,26.81007967,854.349,581.199,11.44939124,0.199000539,26.88157774,0.425919615,1.10737E-05,0.201927909,1.04679E-05,0.798029951,6.05806E-07,0.054706785
581.099,0.199462611,11.42024521,,1.1074E-05,26.84582775,854.249,581.099,11.47872007,0.198539704,26.9173297,0.426443492,1.10734E-05,0.201465579,1.04677E-05,0.798500074,6.05659E-07,0.054695007
580.999,0.199000539,11.44939124,,1.10737E-05,26.88157774,854.149,580.999,11.50823432,0.198080094,26.95308374,0.426972825,1.10731E-05,0.201004465,1.04676E-05,0.798969007,6.05514E-07,0.054683269
580.899,0.198539704,11.47872007,,1.10734E-05,26.9173297,854.049,580.899,11.53793666,0.197621701,26.98883994,0.427507692,1.10728E-05,0.200544557,1.04674E-05,0.799436762,6.05368E-07,0.05467157
580.799,0.198080094,11.50823432,,1.10731E-05,26.95308374,853.949,580.799,11.56782984,0.197164513,27.0245984,0.428048168,1.10725E-05,0.200085845,1.04673E-05,0.799903347,6.05223E-07,0.054659912
580.699,0.197621701,11.53793666,,1.10728E-05,26.98883994,853.849,580.699,11.59791663,0.19670852,27.06035921,0.428594334,1.10722E-05,0.199628318,1.04672E-05,0.800368775,6.05079E-07,0.054648294
580.599,0.197164513,11.56782984,,1.10725E-05,27.0245984,853.749,580.599,11.62819989,0.196253712,27.09612249,0.42914627,1.10719E-05,0.199171965,1.0467E-05,0.800833056,6.04935E-07,0.054636716
580.499,0.19670852,11.59791663,,1.10722E-05,27.06035921,853.649,580.499,11.65868252,0.195800077,27.13188833,0.429704058,1.10717E-05,0.198716776,1.04669E-05,0.801296201,6.04791E-07,0.05462518
580.399,0.196253712,11.62819989,,1.10719E-05,27.09612249,853.549,580.399,11.68936749,0.195347606,27.16765685,0.430267783,1.10714E-05,0.198262741,1.04667E-05,0.801758221,6.04648E-07,0.054613686
580.299,0.195800077,11.65868252,,1.10717E-05,27.13188833,853.449,580.299,11.72025783,0.194896288,27.20342818,0.430837531,1.10711E-05,0.197809848,1.04666E-05,0.802219126,6.04506E-07,0.054602233
580.199,0.195347606,11.68936749,,1.10714E-05,27.16765685,853.349,580.199,11.75135665,0.194446111,27.23920243,0.43141339,1.10708E-05,0.197358086,1.04664E-05,0.802678929,6.04364E-07,0.054590823
580.099,0.194896288,11.72025783,,1.10711E-05,27.20342818,853.249,580.099,11.78266711,0.193997065,27.27497972,0.431995449,1.10705E-05,0.196907446,1.04663E-05,0.803137639,6.04222E-07,0.054579455
579.999,0.194446111,11.75135665,,1.10708E-05,27.23920243,853.149,579.999,11.81419244,0.19354914,27.3107602,0.4325838,1.10702E-05,0.196457915,1.04661E-05,0.803595268,6.04081E-07,0.05456813
579.899,0.193997065,11.78266711,,1.10705E-05,27.27497972,853.049,579.899,11.84593595,0.193102323,27.346544,0.433178538,1.10699E-05,0.196009484,1.0466E-05,0.804051828,6.0394E-07,0.054556848
579.799,0.19354914,11.81419244,,1.10702E-05,27.3107602,852.949,579.799,11.87790101,0.192656605,27.38233126,0.433779757,1.10696E-05,0.19556214,1.04658E-05,0.804507329,6.038E-07,0.054545611
579.699,0.193102323,11.84593595,,1.10699E-05,27.346544,852.849,579.699,11.9100911,0.192211975,27.41812214,0.434387557,1.10694E-05,0.195115874,1.04657E-05,0.804961784,6.03661E-07,0.054534417
579.599,0.192656605,11.87790101,,1.10696E-05,27.38233126,852.749,579.599,11.94250973,0.19176842,27.45391678,0.435002037,1.10691E-05,0.194670672,1.04655E-05,0.805415203,6.03522E-07,0.054523268
579.499,0.192211975,11.9100911,,1.10694E-05,27.41812214,852.649,579.499,11.97516052,0.19132593,27.48971536,0.4356233,1.10688E-05,0.194226526,1.04654E-05,0.805867599,6.03383E-07,0.054512164
579.399,0.19176842,11.94250973,,1.10691E-05,27.45391678,852.549,579.399,12.00804716,0.190884493,27.52551803,0.43625145,1.10685E-05,0.193783422,1.04652E-05,0.806318982,6.03245E-07,0.054501106
579.299,0.19132593,11.97516052,,1.10688E-05,27.48971536,852.449,579.299,12.04117344,0.190444099,27.56132496,0.436886596,1.10682E-05,0.193341349,1.04651E-05,0.806769365,6.03107E-07,0.054490093
579.199,0.190884493,12.00804716,,1.10685E-05,27.52551803,852.349,579.199,12.07454322,0.190004735,27.59713635,0.437528846,1.10679E-05,0.192900297,1.04649E-05,0.807218759,6.0297E-07,0.054479127
579.099,0.190444099,12.04117344,,1.10682E-05,27.56132496,852.249,579.099,12.10816047,0.18956639,27.63295238,0.438178313,1.10676E-05,0.192460253,1.04648E-05,0.807667178,6.02834E-07,0.054468208
578.999,0.190004735,12.07454322,,1.10679E-05,27.59713635,852.149,578.999,12.14202922,0.189129052,27.66877323,0.438835113,1.10673E-05,0.192021205,1.04646E-05,0.808114631,6.02698E-07,0.054457335
578.899,0.18956639,12.10816047,,1.10676E-05,27.63295238,852.049,578.899,12.17615364,0.18869271,27.70459911,0.439499362,1.10671E-05,0.191583143,1.04645E-05,0.808561133,6.02563E-07,0.054446511
578.799,0.189129052,12.14202922,,1.10673E-05,27.66877323,851.949,578.799,12.21053796,0.188257351,27.74043024,0.440171182,1.10668E-05,0.191146052,1.04643E-05,0.809006695,6.02428E-07,0.054435735
578.699,0.18869271,12.17615364,,1.10671E-05,27.70459911,851.849,578.699,12.24518653,0.187822964,27.77626681,0.440850695,1.10665E-05,0.190709923,1.04642E-05,0.80945133,6.02294E-07,0.054425007
578.599,0.188257351,12.21053796,,1.10668E-05,27.74043024,851.749,578.599,12.28010381,0.187389537,27.81210907,0.441538029,1.10662E-05,0.190274742,1.0464E-05,0.80989505,6.0216E-07,0.054414329
578.499,0.187822964,12.24518653,,1.10665E-05,27.77626681,851.649,578.499,12.31529436,0.186957057,27.84795723,0.442233312,1.10659E-05,0.189840497,1.04639E-05,0.810337868,6.02027E-07,0.054403701
578.399,0.187389537,12.28010381,,1.10662E-05,27.81210907,851.549,578.399,12.35076285,0.186525511,27.88381154,0.442936678,1.10656E-05,0.189407176,1.04637E-05,0.810779796,6.01894E-07,0.054393123
578.299,0.186957057,12.31529436,,1.10659E-05,27.84795723,851.449,578.299,12.38651407,0.186094888,27.91967225,0.443648262,1.10653E-05,0.188974765,1.04636E-05,0.811220849,6.01762E-07,0.054382595
578.199,0.186525511,12.35076285,,1.10656E-05,27.88381154,851.349,578.199,12.42255293,0.185665175,27.95553961,0.444368204,1.10651E-05,0.188543253,1.04634E-05,0.811661039,6.01631E-07,0.05437212
